case_id,image_relative_path,label_container_relative_path,label_tensor_key,external_subject_name,external_slice_index,donor_h5_file,mask_pixels,image_height,image_width,image_channel,image_role,label_role,generator_checkpoint,generator_git_commit,posterior_samples
external_s089_r01,external_s089_r01/composite_mean.pt,external_s089_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_089,135,volume_220_slice_118.h5,338,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s089_r02,external_s089_r02/composite_mean.pt,external_s089_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_089,69,volume_122_slice_88.h5,793,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s090_r01,external_s090_r01/composite_mean.pt,external_s090_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_090,48,volume_61_slice_57.h5,494,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s090_r02,external_s090_r02/composite_mean.pt,external_s090_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_090,52,volume_206_slice_74.h5,701,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s091_r01,external_s091_r01/composite_mean.pt,external_s091_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_091,69,volume_211_slice_55.h5,2226,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s091_r02,external_s091_r02/composite_mean.pt,external_s091_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_091,116,volume_112_slice_99.h5,637,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s092_r01,external_s092_r01/composite_mean.pt,external_s092_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_092,139,volume_347_slice_132.h5,612,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s092_r02,external_s092_r02/composite_mean.pt,external_s092_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_092,7,volume_337_slice_123.h5,1011,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s093_r01,external_s093_r01/composite_mean.pt,external_s093_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_093,31,volume_297_slice_76.h5,1242,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s093_r02,external_s093_r02/composite_mean.pt,external_s093_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_093,2,volume_173_slice_122.h5,996,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s094_r01,external_s094_r01/composite_mean.pt,external_s094_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_094,1,volume_13_slice_108.h5,320,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s094_r02,external_s094_r02/composite_mean.pt,external_s094_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_094,51,volume_295_slice_105.h5,652,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s095_r01,external_s095_r01/composite_mean.pt,external_s095_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_095,3,volume_127_slice_83.h5,380,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s095_r02,external_s095_r02/composite_mean.pt,external_s095_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_095,42,volume_304_slice_65.h5,487,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s096_r01,external_s096_r01/composite_mean.pt,external_s096_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_096,5,volume_155_slice_123.h5,429,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s096_r02,external_s096_r02/composite_mean.pt,external_s096_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_096,18,volume_185_slice_61.h5,1500,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s097_r01,external_s097_r01/composite_mean.pt,external_s097_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_097,55,volume_28_slice_58.h5,733,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s097_r02,external_s097_r02/composite_mean.pt,external_s097_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_097,63,volume_272_slice_82.h5,3335,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s098_r01,external_s098_r01/composite_mean.pt,external_s098_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_098,35,volume_67_slice_61.h5,642,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s098_r02,external_s098_r02/composite_mean.pt,external_s098_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_098,43,volume_117_slice_82.h5,1573,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s099_r01,external_s099_r01/composite_mean.pt,external_s099_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_099,10,volume_82_slice_65.h5,528,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s099_r02,external_s099_r02/composite_mean.pt,external_s099_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_099,48,volume_257_slice_82.h5,2309,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s100_r01,external_s100_r01/composite_mean.pt,external_s100_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_100,36,volume_30_slice_55.h5,648,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s100_r02,external_s100_r02/composite_mean.pt,external_s100_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_100,29,volume_172_slice_92.h5,768,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s101_r01,external_s101_r01/composite_mean.pt,external_s101_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_101,23,volume_51_slice_120.h5,1329,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s101_r02,external_s101_r02/composite_mean.pt,external_s101_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_101,11,volume_247_slice_108.h5,403,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s102_r01,external_s102_r01/composite_mean.pt,external_s102_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_102,5,volume_287_slice_119.h5,336,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s102_r02,external_s102_r02/composite_mean.pt,external_s102_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_102,139,volume_292_slice_75.h5,582,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s103_r01,external_s103_r01/composite_mean.pt,external_s103_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_103,56,volume_27_slice_51.h5,1017,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s103_r02,external_s103_r02/composite_mean.pt,external_s103_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_103,60,volume_152_slice_124.h5,800,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s104_r01,external_s104_r01/composite_mean.pt,external_s104_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_104,14,volume_66_slice_117.h5,638,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s104_r02,external_s104_r02/composite_mean.pt,external_s104_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_104,27,volume_321_slice_133.h5,1422,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s105_r01,external_s105_r01/composite_mean.pt,external_s105_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_105,128,volume_31_slice_109.h5,1745,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s105_r02,external_s105_r02/composite_mean.pt,external_s105_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_105,16,volume_131_slice_117.h5,972,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s106_r01,external_s106_r01/composite_mean.pt,external_s106_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_106,11,volume_60_slice_87.h5,462,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s106_r02,external_s106_r02/composite_mean.pt,external_s106_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_106,24,volume_50_slice_91.h5,498,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s107_r01,external_s107_r01/composite_mean.pt,external_s107_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_107,110,volume_242_slice_59.h5,1207,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s107_r02,external_s107_r02/composite_mean.pt,external_s107_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_107,134,volume_240_slice_99.h5,313,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s108_r01,external_s108_r01/composite_mean.pt,external_s108_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_108,133,volume_136_slice_102.h5,2120,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s108_r02,external_s108_r02/composite_mean.pt,external_s108_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_108,26,volume_88_slice_53.h5,561,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s109_r01,external_s109_r01/composite_mean.pt,external_s109_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_109,26,volume_76_slice_94.h5,1125,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s109_r02,external_s109_r02/composite_mean.pt,external_s109_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_109,7,volume_72_slice_120.h5,310,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s110_r01,external_s110_r01/composite_mean.pt,external_s110_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_110,61,volume_295_slice_111.h5,874,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s110_r02,external_s110_r02/composite_mean.pt,external_s110_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_110,62,volume_125_slice_120.h5,2260,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s111_r01,external_s111_r01/composite_mean.pt,external_s111_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_111,21,volume_165_slice_108.h5,605,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s111_r02,external_s111_r02/composite_mean.pt,external_s111_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_111,34,volume_328_slice_34.h5,726,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s112_r01,external_s112_r01/composite_mean.pt,external_s112_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_112,123,volume_227_slice_67.h5,1697,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s112_r02,external_s112_r02/composite_mean.pt,external_s112_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_112,116,volume_346_slice_117.h5,1006,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s113_r01,external_s113_r01/composite_mean.pt,external_s113_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_113,20,volume_172_slice_111.h5,738,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s113_r02,external_s113_r02/composite_mean.pt,external_s113_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_113,56,volume_266_slice_88.h5,1178,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s114_r01,external_s114_r01/composite_mean.pt,external_s114_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_114,14,volume_67_slice_128.h5,338,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s114_r02,external_s114_r02/composite_mean.pt,external_s114_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_114,97,volume_229_slice_96.h5,2191,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s115_r01,external_s115_r01/composite_mean.pt,external_s115_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_115,17,volume_83_slice_89.h5,633,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s115_r02,external_s115_r02/composite_mean.pt,external_s115_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_115,21,volume_102_slice_90.h5,738,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s116_r01,external_s116_r01/composite_mean.pt,external_s116_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_116,1,volume_82_slice_62.h5,343,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s116_r02,external_s116_r02/composite_mean.pt,external_s116_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_116,31,volume_164_slice_76.h5,1830,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s117_r01,external_s117_r01/composite_mean.pt,external_s117_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_117,40,volume_180_slice_42.h5,1391,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s117_r02,external_s117_r02/composite_mean.pt,external_s117_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_117,36,volume_248_slice_111.h5,1131,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s118_r01,external_s118_r01/composite_mean.pt,external_s118_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_118,134,volume_351_slice_94.h5,314,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s118_r02,external_s118_r02/composite_mean.pt,external_s118_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_118,105,volume_69_slice_76.h5,1233,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s119_r01,external_s119_r01/composite_mean.pt,external_s119_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_119,122,volume_191_slice_97.h5,2871,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s119_r02,external_s119_r02/composite_mean.pt,external_s119_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_119,136,volume_44_slice_90.h5,552,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s120_r01,external_s120_r01/composite_mean.pt,external_s120_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_120,12,volume_368_slice_115.h5,387,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s120_r02,external_s120_r02/composite_mean.pt,external_s120_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_120,36,volume_56_slice_81.h5,742,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s121_r01,external_s121_r01/composite_mean.pt,external_s121_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_121,130,volume_296_slice_92.h5,457,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s121_r02,external_s121_r02/composite_mean.pt,external_s121_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_121,136,volume_346_slice_81.h5,1239,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s122_r01,external_s122_r01/composite_mean.pt,external_s122_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_122,132,volume_363_slice_100.h5,791,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s122_r02,external_s122_r02/composite_mean.pt,external_s122_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_122,28,volume_220_slice_117.h5,381,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s123_r01,external_s123_r01/composite_mean.pt,external_s123_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_123,141,volume_340_slice_76.h5,1465,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s123_r02,external_s123_r02/composite_mean.pt,external_s123_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_123,100,volume_125_slice_119.h5,2337,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s124_r01,external_s124_r01/composite_mean.pt,external_s124_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_124,117,volume_67_slice_107.h5,2382,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s124_r02,external_s124_r02/composite_mean.pt,external_s124_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_124,5,volume_160_slice_50.h5,319,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s125_r01,external_s125_r01/composite_mean.pt,external_s125_r01/posterior_samples.pt,transferred_mask,BraTS20_Validation_125,117,volume_325_slice_33.h5,661,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
external_s125_r02,external_s125_r02/composite_mean.pt,external_s125_r02/posterior_samples.pt,transferred_mask,BraTS20_Validation_125,97,volume_17_slice_77.h5,2259,240,240,FLAIR,synthetic,prescribed_whole_tumor_mask,checkpoints/br_lora_full_train/final.pt,f45355ea88500a335ac575dfe30db1912935e7f9,100
